Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Price,Open,High,Low,Close,Volume
Date,,,,,
2021-05-13,508.30877685546875,523.1770408951169,502.7331778406007,508.30877685546875,66765627
2021-05-14,516.6719911530802,522.2475881799119,512.9549264685256,517.6012573242188,37533726
2021-05-17,505.5207230475865,518.5304475377817,502.7329249425447,510.16705322265625,56270958
2021-05-18,523.1768270639272,532.46948829064,515.7426980825571,531.5402221679688,43689316
2021-05-19,530.611047061873,531.5403133439429,525.0354493694541,526.8939819335938,28908777
2021-05-20,526.8939819335938,530.611047061873,520.389117959105,526.8939819335938,29709287
2021-05-21,531.5402772380836,536.1866083328221,527.8232123622928,532.4695434570312,27376731
2021-05-24,529.681713480345,531.5402458083462,525.9646488243426,527.8231811523438,15629736
2021-05-25,535.2572831796741,542.6914121127251,532.46948482978,541.7621459960938,33039911
2021-05-26,545.4792599409054,546.4085261418269,539.9036627353767,543.6207275390625,18703987
2021-05-27,538.9742926633645,540.8328247070312,532.4694305105307,540.8328247070312,62169719
2021-05-28,545.4793518066407,550.1256835937501,540.8330200195313,548.2671508789062,29086873
2021-05-31,552.9133792538539,554.7719116210938,548.2670483357543,554.7719116210938,30657474
2021-06-01,555.7011108398438,556.6303769114822,552.9133126249282,555.7011108398438,17818326
2021-06-02,557.5596605829832,557.5596605829832,551.0547978761817,552.913330078125,21872755
2021-06-03,557.5596546966757,557.5596546966757,553.8425903320312,553.8425903320312,21077164
2021-06-04,549.1962656742385,552.913330078125,548.2669995732668,552.913330078125,15756180
2021-06-07,551.9840203362543,552.9132863637564,541.762094033731,550.12548828125,17077625
2021-06-08,548.2669735764405,552.9133038609866,546.408441462622,547.3377075195312,13396324
2021-06-09,544.5499877929688,546.4085201745147,541.7621892206498,544.5499877929688,20023490
2021-06-10,549.1963028183366,556.6304321289062,545.4792381630517,556.6304321289062,28527745
2021-06-11,559.41845703125,560.347723571169,557.559923951412,559.41845703125,24227710
2021-06-15,564.0645633691246,565.923095703125,563.1352972021244,565.923095703125,26012250
2021-06-16,564.9938533057851,564.9938533057851,562.2060546875,562.2060546875,25856919
2021-06-17,560.8062533639838,565.4718627929688,558.0068877065929,565.4718627929688,22872361
2021-06-18,567.3381562240879,567.3381562240879,560.8063024517711,562.6725463867188,32652017
2021-06-21,550.5419859060088,554.2744739460495,544.0101318359375,544.0101318359375,44279632
2021-06-22,545.8764595638921,548.6758260231942,539.3446044921875,539.3446044921875,27823974
2021-06-23,544.0101765608588,558.0070078617384,542.1439323874081,555.2076416015625,34392376
2021-06-24,558.0069064900026,558.0069064900026,548.675687317929,550.5419311523438,16524230
2021-06-25,558.0071368790318,558.0071368790318,549.6090361567722,551.4752807617188,18841696
2021-06-28,550.5419311523438,550.5419311523438,546.8094434835143,550.5419311523438,15028407
2021-06-29,558.0070078617384,558.0070078617384,551.4751532546612,555.2076416015625,28659610
2021-06-30,558.9401299484638,558.9401299484638,555.2076416015625,555.2076416015625,24883853
2021-07-01,556.1407357484454,557.0738577882918,551.4751255492134,553.3413696289062,18250994
2021-07-02,550.5420866466703,553.3414531889416,547.7427201043992,548.6758422851562,18322419
2021-07-05,548.6759138542989,557.0740145765585,548.6759138542989,551.4752807617188,28836816
2021-07-06,555.2076303636705,556.1407524315086,549.608897956642,552.4082641601562,12997112
2021-07-07,550.5419870498606,554.2744750976562,548.6757430259627,554.2744750976562,16966158
2021-07-08,555.2076975504557,555.2076975504557,548.6758422851562,548.6758422851562,21140426
2021-07-09,543.0769933413153,545.8763592863736,541.2107493779431,544.9432373046875,29029415
2021-07-12,555.207613708599,557.0738577882918,550.5420035093671,553.3413696289062,31304547
2021-07-13,559.8732359130457,567.3382123918864,558.9401138531906,566.4050903320312,52540315
2021-07-14,572.0038452148438,573.8700894080406,567.3382347318516,572.0038452148438,38418875
2021-07-15,572.003767678326,572.9368896484375,567.3381578277687,572.9368896484375,22012834
2021-07-16,551.475130816267,555.207619011301,548.6757646699915,549.60888671875,57970545
2021-07-19,544.0102706856744,544.9433929338488,539.3446594448023,543.0771484375,40644341
2021-07-20,540.2777375895882,544.943348449602,540.2777375895882,542.1439819335938,15354333
2021-07-21,546.8095258663863,546.8095258663863,541.2107935196314,545.8764038085938,25828732
2021-07-22,549.6090361567722,554.2746476691386,547.7427915518256,551.4752807617188,26058172
2021-07-23,552.408258213141,552.408258213141,544.0101596930089,545.8764038085938,15271451
2021-07-26,551.4750962882206,551.4750962882206,541.2107543945312,541.2107543945312,21619179
2021-07-27,542.1438763848666,544.9432423558728,541.2107543945312,541.2107543945312,17785992
2021-07-28,537.4784043069948,540.2777709960938,534.6790376178959,540.2777709960938,36158305
2021-07-29,545.8763758559578,545.8763758559578,538.4113997758764,544.0101318359375,23224896
2021-07-30,542.1438763848666,543.076998375202,539.3445104138605,541.2107543945312,18999281
2021-08-02,544.0100777318922,550.5419311523438,541.2107119802702,550.5419311523438,23482491
2021-08-03,554.2744750976562,554.2744750976562,550.5419870498606,554.2744750976562,22747702
2021-08-04,558.0068687080537,558.0068687080537,554.2743812919463,556.140625,20313271
2021-08-05,558.0068687080537,558.0068687080537,553.3412594379195,556.140625,15116242
2021-08-06,556.1408922740852,556.1408922740852,548.6759138542989,551.4752807617188,13687213
2021-08-09,550.542031167936,555.2076416015625,544.0101765608588,555.2076416015625,17390951
2021-08-10,556.1408922740852,556.1408922740852,549.6090361567722,551.4752807617188,17190865
2021-08-11,550.5419311523438,550.5419311523438,545.876321566307,550.5419311523438,19969687
2021-08-12,546.8094482421875,548.6756920928434,544.9432043915316,546.8094482421875,15444622
2021-08-13,545.8764706216048,545.8764706216048,540.2777375895882,542.1439819335938,22524428
2021-08-16,543.0769933413153,546.8094812680597,539.3445054145708,544.9432373046875,19315705
2021-08-17,544.9432373046875,544.9432373046875,544.9432373046875,544.9432373046875,0
2021-08-18,530.0132678095057,536.5451214620876,528.147023908768,535.6119995117188,43716164
2021-08-19,534.6790058497666,534.6790058497666,521.6152954101562,521.6152954101562,38868947
2021-08-20,522.5483504585598,525.3477166217306,514.1502519690472,515.0833740234375,45614061
2021-08-23,522.5483018854902,533.7457654973222,521.6151799178376,528.1470336914062,33685159
2021-08-24,535.6120938387784,536.5452159534801,532.8127274946734,533.745849609375,24844800
2021-08-25,540.277671461839,545.8764038085938,535.6120611728766,545.8764038085938,27504657
2021-08-26,560.8063291812987,562.6725732051965,551.4751090618095,554.2744750976562,43822008
2021-08-27,556.14063681983,559.873124315265,553.3412711982536,558.9400024414062,27105651
2021-08-30,561.7394523179236,564.538818359375,558.9400862764721,564.538818359375,36575609
2021-08-31,563.6056699473229,572.9368896484375,558.0069381266541,572.9368896484375,52721470
2021-09-01,572.9369673114422,572.9369673114422,567.3382347318516,572.0038452148438,30092045
2021-09-02,572.0038226911618,573.8700668108719,566.4050903320312,566.4050903320312,24112463
2021-09-03,569.2044244581654,578.53564453125,569.2044244581654,578.53564453125,51562454
2021-09-06,581.3349514581888,595.3317801449831,579.468707633283,588.7999267578125,55589014
2021-09-07,591.5993642546774,591.5993642546774,581.3350219726562,581.3350219726562,26526056
2021-09-08,580.40190516458,585.0675153347132,571.0706848243134,577.6025390625,37817737
2021-09-09,571.0706848243134,578.5356610965267,569.2044407562602,577.6025390625,18735512
2021-09-10,573.8699414415757,581.3349162895963,572.9368195855732,580.4017944335938,16304725
2021-09-13,577.6025443224403,578.5356663649644,572.0038120672955,573.8700561523438,15198774
2021-09-14,576.6694556978359,576.6694556978359,571.0707231182453,572.0038452148438,14441901
2021-09-15,569.2044565115965,572.0038226911618,566.4050903320312,566.4050903320312,23433501
2021-09-16,565.2334323120117,568.9829078165691,561.4839568074544,562.4213256835938,22467022
2021-09-17,562.4213256835938,571.795014444987,561.4839568074544,562.4213256835938,40717715
2021-09-22,549.2982177734375,552.1103246903664,546.4861108565086,549.2982177734375,40642293
2021-09-23,551.1729736328125,555.859818646697,551.1729736328125,551.1729736328125,21696296
2021-09-24,553.9849879031995,560.5465698242188,553.0476190573396,560.5465698242188,16736973
2021-09-27,562.4213437305336,564.2960815429688,555.8597613870107,564.2960815429688,19464241
2021-09-28,557.734365752249,558.6717344341856,554.9222597064394,556.7969970703125,16707080
2021-09-29,543.6738891601562,546.4859954833985,540.8617828369141,543.6738891601562,49310524
2021-09-30,543.6738891601562,548.3607330322266,538.9870452880859,543.6738891601562,30465107
2021-10-01,542.736464975603,542.736464975603,535.2375155458882,538.0496215820312,36704493
2021-10-04,538.0496642639587,538.9870330170318,533.3628204985932,536.1749267578125,20957803
2021-10-05,526.8012392270815,536.1749267578125,524.9265017209353,536.1749267578125,33824024
2021-10-06,537.1123475510686,538.0497163949623,529.6133967999193,535.2376098632812,32508846
2021-10-07,538.9870452880859,545.5486267089844,536.1749389648438,543.6738891601562,27933054
2021-10-08,545.5485803753397,546.4859490701426,537.1122621221127,538.9869995117188,18279079
2021-10-12,534.3001560377038,538.9869995117188,528.6759438688858,538.9869995117188,26522907
2021-10-13,536.1749787071749,538.9870852388559,534.3002410193876,535.2376098632812,18914374
2021-10-14,542.7365173020288,542.7365173020288,537.1123046875,537.1123046875,13916927
2021-10-15,554.9223746744792,562.4213256835938,549.2981614176432,562.4213256835938,53150216
2021-10-18,566.1708334712658,566.1708334712658,553.0476684570312,553.0476684570312,19158568
2021-10-19,560.5465879313151,562.4213256835938,555.8597435506185,562.4213256835938,17386359
2021-10-20,565.2334140535182,566.1707828993781,559.6092009783588,560.5465698242188,16372520
2021-10-21,564.2959652075032,565.2333339204724,557.7343842167182,558.6717529296875,16169014
2021-10-22,562.4213256835938,564.2960634358724,556.7971124267578,562.4213256835938,13995403
2021-10-25,559.6090938059918,559.6090938059918,553.0475131415999,555.859619140625,16785568
2021-10-26,557.7344116822308,562.4212554778798,555.8596741639712,561.48388671875,19998808
2021-10-27,560.5465179596202,561.48388671875,556.797042923101,561.48388671875,14961858
2021-10-28,560.5464810924369,560.5464810924369,553.984900210084,557.734375,16570044
2021-10-29,557.7345131049722,558.6718820345603,552.1102995274431,553.0476684570312,25763960
2021-11-01,553.9850373866194,555.8597752457958,553.0476684570312,553.0476684570312,16089351
2021-11-02,556.7969172709696,559.6090229137524,553.0474430805928,554.9221801757812,15192404
2021-11-03,559.6090229137524,559.6090229137524,554.9221801757812,554.9221801757812,10224009
2021-11-04,554.9222559758305,556.7969933271002,548.3606752463866,550.2354125976562,17932145
2021-11-05,560.5465879313151,562.4213256835938,557.7344813028972,562.4213256835938,33270827
2021-11-08,562.4213437305336,564.2960815429688,560.5466059180985,564.2960815429688,19752355
2021-11-09,572.7322998046875,578.3565122413947,571.7949310652363,572.7322998046875,39538660
2021-11-10,572.7323089799071,573.669677734375,569.9202027165032,573.669677734375,16027674
2021-11-11,562.421198174505,568.04541015625,562.421198174505,568.04541015625,18463848
2021-11-12,571.7949277359918,572.7322964699853,564.2959778640444,566.1707153320312,15821327
2021-11-15,570.8575958452726,572.7323334342555,568.9828582562898,569.9202270507812,15551452
2021-11-16,573.6696593237705,573.6696593237705,569.9201844262295,571.794921875,20917108
2021-11-17,576.4817654969262,576.4817654969262,569.9201844262295,571.794921875,19717852
2021-11-18,574.6071166992188,575.5444855682224,568.9829034851971,574.6071166992188,20030651
2021-11-19,583.0434821168967,583.9808510592069,578.3566374053461,579.2940063476562,35554348
2021-11-22,579.2939179211128,579.2939179211128,576.4818115234375,576.4818115234375,20312168
2021-11-23,576.4817839977788,576.4817839977788,572.7323089799071,573.669677734375,19431694
2021-11-24,573.6697178171642,573.6697178171642,564.2960296175373,565.2333984375,20391940
2021-11-25,567.1081360774255,568.9828737173508,563.3586607975747,565.2333984375,11888265
2021-11-26,560.5464903556261,563.3585964945339,554.9222780778105,558.6717529296875,26588102
2021-11-29,556.7969878069667,560.5464624723335,553.9848818079416,555.859619140625,23379558
2021-11-30,559.6091216426568,562.4212277815647,553.9849093648412,558.6717529296875,62021697
2021-12-01,558.6718501790365,565.2334323120117,556.7971124267578,562.4213256835938,21403404
2021-12-02,567.1081235311865,576.4818115234375,564.2960171335112,576.4818115234375,45125742
2021-12-03,575.5444398177298,575.5444398177298,568.0454894617984,569.9202270507812,23045832
2021-12-06,565.2334323120117,570.8576455688477,562.4213256835938,562.4213256835938,23589363
2021-12-07,564.2960052238853,568.9828491210938,559.609161326677,568.9828491210938,18606530
2021-12-08,575.5445084175794,575.5445084175794,564.2960815429688,564.2960815429688,20801543
2021-12-09,568.0454894617984,569.9202270507812,564.2960142838327,569.9202270507812,11039070
2021-12-10,567.108154296875,569.9202608471074,564.2960477466426,567.108154296875,10497451
2021-12-13,570.8575310477004,571.7948997357919,563.3585815429688,563.3585815429688,17711657
2021-12-14,560.5465179596202,562.4212554778798,559.6091492004904,561.48388671875,22579034
2021-12-15,559.6092190551758,563.3586945597331,558.6718501790365,562.4213256835938,21827730
2021-12-16,569.7193603515625,569.7193603515625,565.9526207789902,569.7193603515625,21809022
2021-12-17,565.9526733197333,571.602783203125,564.0693033586027,571.602783203125,24105733
2021-12-20,571.6027274753736,571.6027274753736,563.1275634765625,563.1275634765625,21381070
2021-12-21,562.1859741210938,565.0110292674309,560.3026040235357,562.1859741210938,17001461
2021-12-22,563.1274338785807,565.9524878946941,563.1274338785807,565.0108032226562,9831802
2021-12-23,571.6028178501444,572.5445028877888,566.8943926619224,570.6611328125,16654439
2021-12-24,570.661018624211,573.4860731718557,568.7776489257812,568.7776489257812,11059689
2021-12-27,568.7777627372112,574.4278729630776,568.7777627372112,570.6611328125,16259872
2021-12-28,574.4278058307926,579.13623046875,574.4278058307926,579.13623046875,33892718
2021-12-29,579.1360131796305,582.9027514767338,578.1943286053546,580.0776977539062,24518766
2021-12-30,582.9029701791159,583.8446551067073,579.13623046875,579.13623046875,19681276
2022-01-03,582.9029669663419,595.1448709575575,581.9612820439406,594.2031860351562,69089158
2022-01-04,607.3867062824528,617.7452392578125,606.445021466511,617.7452392578125,79434666
2022-01-05,629.987165996845,629.987165996845,608.3284144005409,612.0951538085938,69593809
2022-01-06,600.7949590268342,608.3284381368886,598.9115892493206,606.445068359375,53210211
2022-01-07,605.5034238412177,608.3284786958424,595.1448893742606,597.0282592773438,38249908
2022-01-10,591.3781438326206,607.3867878535673,590.436458890212,605.50341796875,38289770
2022-01-11,608.3284407702092,613.036865234375,601.7366465203772,613.036865234375,33196585
2022-01-12,618.6870300292969,621.5120849609375,612.0952351888021,621.5120849609375,38860063
2022-01-13,619.6286805768958,623.3954202764514,616.8036258022291,622.4537353515625,38137411
2022-01-14,633.75400188991,633.75400188991,622.4537819453648,632.8123168945312,95200777
2022-01-17,645.0541461369304,647.8792007915447,638.4623519428303,643.1707763671875,59614236
2022-01-18,638.4624687263973,641.2875238977531,623.3955078125,623.3955078125,43593330
2022-01-19,613.9786294826309,621.5121095989823,613.0369444680871,615.8619995117188,40381333
2022-01-20,612.0951803415418,618.6869745913738,608.3284407702092,613.036865234375,46474584
2022-01-21,606.4450496965192,608.3284194160735,599.8532556780787,603.6199951171875,49577684
2022-01-24,601.7366387219743,616.8035968120394,599.8532689607162,614.9202270507812,47134502
2022-01-25,605.503364836742,607.3867345562963,600.794940537856,603.6199951171875,52318736
2022-01-26,597.9698752157343,603.6199842728909,597.9698752157343,598.9115600585938,29957189
2022-02-07,606.4450118417815,606.4450118417815,594.2031094288263,597.9698486328125,56836469
2022-02-08,607.3866932862883,607.3866932862883,591.3780517578125,591.3780517578125,39718217
2022-02-09,597.9699176709987,599.8532874904349,593.2614931224082,596.0865478515625,30048791
2022-02-10,601.7365341774304,611.1533813476562,599.8531647433853,611.1533813476562,34587133
2022-02-11,608.3284144005409,612.0951538085938,604.561674992488,612.0951538085938,26723278
2022-02-14,602.6783261381476,603.6200110227384,597.9699017151933,599.853271484375,27826382
2022-02-15,596.0865478515625,601.7366573098711,596.0865478515625,596.0865478515625,21970460
2022-02-16,607.3868671806973,608.3285522460938,602.6784418537152,608.3285522460938,25191741
2022-02-17,606.4450948552568,608.3284647150557,603.6200400655584,607.3867797851562,18135080
2022-02-18,600.7949563689658,601.7366412535567,598.9115865997841,599.853271484375,20804191
2022-02-21,596.0865212935436,598.9115758968305,595.1448364257812,595.1448364257812,23797502
2022-02-22,591.3781473503539,593.2615172463741,588.5530925063235,590.4364624023438,34086593
2022-02-23,587.6113546875,592.3197790039062,586.6696698242188,588.5530395507812,31953054
2022-02-24,581.9612368147895,582.9029216640043,568.7776489257812,568.7776489257812,73663161
2022-02-25,565.0109095289217,573.4860731718557,565.0109095289217,568.7776489257812,89012516
2022-03-01,564.0692246797068,574.4277580210704,564.0692246797068,568.7776489257812,66720867
2022-03-02,565.9525756835938,569.7193149560303,565.0108908654846,565.9525756835938,40693457
2022-03-03,567.8359108351393,571.6026498788219,565.9525413132981,566.8942260742188,33792420
2022-03-04,560.302490234375,562.1858599494485,557.4774356617647,560.302490234375,55917115
2022-03-07,546.1772622002496,547.1189471350776,541.4688375261095,542.4105224609375,86496560
2022-03-08,528.2852093711839,536.7603731578874,528.2852093711839,530.1685791015625,79029914
2022-03-09,533.9352074206715,539.5853154357051,533.9352074206715,534.8768920898438,52155415
2022-03-10,550.8857339732285,554.652474034584,548.0606789272119,552.7691040039062,45630467
2022-03-11,547.1189820397418,548.0606670346467,540.5271870754076,541.4688720703125,38943098
2022-03-14,540.5270462569657,543.3521005056955,538.6436767578125,538.6436767578125,33919577
2022-03-15,529.2269448994736,530.1686298548107,525.460205078125,525.460205078125,74092231
2022-03-16,533.7408381636425,534.6871871674788,525.2236971291163,528.062744140625,43438327
2022-03-17,546.9896290572649,551.721373253262,544.1505825396666,550.7750244140625,60959900
2022-03-18,550.7749008730234,550.7749008730234,545.0968091114459,549.8285522460938,46242430
2022-03-21,551.7213175386291,557.3994100004332,551.7213175386291,554.5603637695312,21400273
2022-03-22,546.0432210565635,554.5603596865619,546.0432210565635,551.7213134765625,20246949
2022-03-23,558.3456420898438,558.3456420898438,554.5602479061838,558.3456420898438,25902069
2022-03-24,555.5067192374551,560.2384630129019,553.6140217272763,559.2921142578125,20060758
2022-03-25,564.9702161706012,565.9165649414062,563.0775186289912,565.9165649414062,26122381
2022-03-28,549.8286173572279,554.5603610522127,548.8822686182309,552.6676635742188,26391576
2022-03-29,554.5603678109082,557.3994140625,552.6676703098472,557.3994140625,14892032
2022-03-30,566.8628554280599,567.8092041015625,564.9701580810547,567.8092041015625,41230239
2022-03-31,569.7019586866625,569.7019586866625,562.1311685380025,564.97021484375,22700114
2022-04-01,553.6140190603777,557.3994140625,552.6676703098472,557.3994140625,29732696
2022-04-06,546.9895629882812,548.8822604380678,544.1505168136016,546.9895629882812,37645873
2022-04-07,540.3651668696858,542.2578644769352,535.6334228515625,535.6334228515625,42904743
2022-04-08,536.5797119140625,539.4187580088459,535.6333632158013,536.5797119140625,28024587
2022-04-11,532.7944891598063,535.633536171315,528.062744140625,528.062744140625,36820094
2022-04-12,524.2772256245091,533.7407134516664,522.3845280590776,527.1162719726562,30671407
2022-04-13,533.7407341602585,545.0969199934555,532.7943853408254,542.2578735351562,35865970
2022-04-14,546.0432688128885,546.9896176323217,542.2578735351562,542.2578735351562,19056590
2022-04-15,531.847900390625,535.6332946994551,530.9015518134174,531.847900390625,28253360
2022-04-18,529.0090355966605,535.6334779028799,528.0626866957721,530.9017333984375,15800959
2022-04-19,535.6334826984237,538.4725294265072,532.7944359703401,534.6871337890625,16614705
2022-04-20,539.4187622070312,539.4187622070312,531.8479725620203,539.4187622070312,27606307
2022-04-21,540.3652272452296,540.3652272452296,534.6871337890625,534.6871337890625,18383650
2022-04-22,528.062744140625,529.0090931444613,527.1163951367888,528.062744140625,29283846
2022-04-25,520.4917559022223,522.3844531964122,516.7063613138425,517.6527099609375,43389591
2022-04-26,520.4918774056348,521.438226273645,514.8137841975732,516.7064819335938,35825421
2022-04-27,501.5648445158404,503.45754204231525,497.7794494628906,497.7794494628906,55941533
2022-04-28,501.56482071526307,503.45751815192443,494.94037968694823,502.51116943359375,45380836
2022-04-29,517.6528518279689,517.6528518279689,506.2966649505729,509.1357116699219,36664644
2022-05-03,509.1356104619085,511.0283078985699,501.56482071526307,502.51116943359375,26317509
2022-05-04,504.40390146091187,508.1892965938268,501.5648551112257,505.3502502441406,16569622
2022-05-05,513.8674915496714,514.8138405212177,510.0820956634859,512.921142578125,20374772
2022-05-06,499.6720886230469,502.51113458113235,497.7793913176566,499.6720886230469,32467268
2022-05-09,494.9404258141151,495.88677462064305,492.10137939453125,492.10137939453125,23709774
2022-05-10,478.85249358070405,491.15502800076166,477.90614477916114,490.20867919921875,41679907
2022-05-11,490.208652723316,497.7794427267649,490.208652723316,493.0476989746094,27157254
2022-05-12,488.31593319732366,490.20863061281716,477.9060974121094,477.9060974121094,32532963
2022-05-13,479.79886365916633,486.42330556373076,478.8525148156571,483.5842590332031,29074177
2022-05-16,493.0477282010592,495.88677462064305,490.2086817814754,492.10137939453125,21163106
2022-05-17,493.0476808943838,504.40386548312205,492.10133217865564,501.5648193359375,24496974
2022-05-18,511.9747583892709,511.9747583892709,505.35031604412325,509.1357116699219,30568176
2022-05-19,494.9404284013185,498.72582364721774,492.10138196689417,493.99407958984375,29019751
2022-05-20,495.88672704156835,503.4575167673938,494.9403783258402,501.5648193359375,22651205
2022-05-23,504.4038318865227,505.3501805392179,499.6720886230469,499.6720886230469,17054170
2022-05-24,501.5648674598107,502.51121626633864,492.10137939453125,492.10137939453125,17802308
2022-05-25,493.99399094909205,500.6184314407465,492.10129366576217,495.8866882324219,22176476
2022-05-26,494.9403868797688,496.8330843439362,485.4768995589319,486.4232482910156,28327403
2022-05-27,495.88672704156835,501.5648193359375,493.994029610112,501.5648193359375,27866643
2022-05-30,509.13557213708293,517.6527099609375,508.18922348998797,517.6527099609375,34476433
2022-05-31,512.9210440499442,529.955322265625,511.02834647042414,529.955322265625,72405873
2022-06-01,520.4918811012922,525.2236254749403,518.5991833518328,519.5455322265625,29155176
2022-06-02,514.8138075086806,515.7601564195421,511.0284118652344,511.0284118652344,21420890
2022-06-06,511.97476077609593,514.8138075086806,509.1357140435113,511.0284118652344,17615003
2022-06-07,506.2965087890625,509.1355546327395,503.4574629453855,506.2965087890625,19497532
2022-06-08,510.0820374208338,515.7601306017707,509.1356885573443,514.8137817382812,18835521
2022-06-09,509.13562417867666,512.9210191539828,508.1892754348501,511.97467041015625,16338602
2022-06-10,501.5648193359375,504.40386548312205,500.6184706202093,501.5648193359375,21357130
2022-06-13,490.2086765969446,491.1550253934638,487.36963020738705,488.31597900390625,32854092
2022-06-14,479.79880581682886,486.4232469227811,479.79880581682886,485.4768981933594,36304444
2022-06-15,480.74517954168715,487.3696209920647,480.74517954168715,481.6915283203125,35680283
2022-06-16,490.0170544001061,490.9685438261257,482.4051389919491,483.35662841796875,26909199
2022-06-17,475.26896338548494,478.59917634213997,474.79321867739134,476.6961975097656,43566737
2022-06-20,475.74471469863835,477.6476935574329,470.98726755165194,473.84173583984375,34209693
2022-06-21,476.69620899162675,480.5021667480469,474.79323011341666,480.5021667480469,33223685
2022-06-22,476.69618618524476,478.5991649724114,470.5115051269531,470.5115051269531,31034893
2022-06-23,468.1327395846743,469.5599735468227,461.47231442798176,461.94805908203125,43548940
2022-06-24,465.75406539305385,468.60853361813895,461.948107759607,462.89959716796875,27911980
2022-06-27,471.93875082278083,481.45364499259495,471.4630061142901,474.3174743652344,37909718
2022-06-28,471.938763151696,475.74472091904835,471.938763151696,473.3659973144531,15274062
2022-06-29,471.9387520287042,474.31747557723594,467.1813049316406,467.1813049316406,30533789
2022-06-30,460.99659511021207,462.89957383099727,452.908935546875,452.908935546875,46311432
2022-07-01,448.6272675536302,451.0059911355689,430.5489683308964,431.5004577636719,61744377
2022-07-04,421.50977193659,429.59743121754036,418.6553039550781,418.6553039550781,52445919
2022-07-05,427.6944705980241,429.5974493326093,411.9948960376962,424.3642578125,50084244
2022-07-06,420.5583386777052,425.791530674826,413.8979124995515,414.3736572265625,40549763
2022-07-07,420.55834040407274,436.7336611888448,417.22812730132557,435.3064270019531,48151202
2022-07-08,447.2000801690896,447.6758249352269,439.112419144755,444.3456115722656,37897895
2022-07-11,445.2970406668527,447.6757641746884,438.6366148449126,439.5881042480469,21941710
2022-07-12,435.7821484863825,435.7821484863825,427.6944885253906,427.6944885253906,23036423
2022-07-13,447.6757507324219,450.0544741688322,443.3940485468833,447.6757507324219,44035695
2022-07-14,443.3941138980263,454.33624331825655,440.5396453536184,451.95751953125,31936258
2022-07-15,457.6663628127974,470.03572396990006,453.8604055336889,468.6084899902344,51846909
2022-07-18,471.4630126953125,474.3174809861015,464.80258668347153,471.4630126953125,39179575
2022-07-19,463.85109196369615,469.0842837704661,462.8996025442834,467.1813049316406,19874865
2022-07-20,477.64766932015465,478.5991587012705,467.6570308184383,470.98724365234375,35436652
2022-07-21,471.93875042882985,476.6961975097656,470.03577159645556,476.6961975097656,22285593
2022-07-22,480.5021609842896,480.5021609842896,475.74471384583126,478.59918212890625,25216400
2022-07-25,475.74466556400154,478.5991335573855,473.8416869017455,475.2689208984375,15245346
2022-07-26,475.268945867365,475.268945867365,467.18128612788036,470.98724365234375,18024265
2022-07-27,470.0357293968657,477.64764404296875,467.181261404577,477.64764404296875,17166365
2022-07-28,484.3081128392629,484.3081128392629,474.79321867739134,476.6961975097656,33844011
2022-07-29,483.3566465246654,485.25962544799086,479.5506886780145,484.3081359863281,29045617
2022-08-01,481.4536379859561,483.3566167922247,475.74470156715034,479.5506591796875,24117969
2022-08-02,470.0357607709683,471.9387395595148,464.8025691024656,468.1327819824219,39838155
2022-08-03,470.03577159645556,476.6961975097656,469.0842821802684,476.6961975097656,27603474
2022-08-04,474.79317010498045,478.59912738037104,470.9872128295898,475.7446594238281,26027618
2022-08-05,484.3080803922905,490.968505859375,482.40510168740917,490.968505859375,32784279
2022-08-08,485.2596187591553,490.0170660018921,484.3081293106079,487.16259765625,19333128
2022-08-09,482.4051143870634,486.21107189702053,479.5506462545956,485.25958251953125,21164373
2022-08-10,475.7446594238281,478.59912738037104,475.26891476440426,475.7446594238281,20861380
2022-08-11,488.1140623575055,489.0655517578125,485.2595941565844,489.0655517578125,23740033
2022-08-12,490.01703465238535,492.8715028154089,489.0655452647108,491.9200134277344,19535923
2022-08-15,494.7745293640954,498.5804872822807,493.823039884549,497.6289978027344,21273166
2022-08-16,500.48341076078873,500.48341076078873,497.6289426385789,499.53192138671875,20720414
2022-08-17,498.5804075063745,501.43487548828125,495.7259395244678,501.43487548828125,27143102
2022-08-18,494.77447509765625,495.72596447284405,493.82298572246845,494.77447509765625,17831084
2022-08-19,493.822998046875,497.62895564261197,491.9200192490065,493.822998046875,14022812
2022-08-22,486.21110820770264,489.0655765533447,485.2596187591553,487.16259765625,11494000
2022-08-23,478.5991697765532,481.4536379859561,477.6476803734189,479.5506591796875,19191108
2022-08-24,479.55067155659793,483.35662926736455,478.59918212890625,478.59918212890625,14363212
2022-08-25,480.50216013990985,485.25960727000796,479.55067071389027,483.35662841796875,9357138
2022-08-26,488.11408710479736,490.0170660018921,486.21110820770264,487.16259765625,12914846
2022-08-29,472.89024023976225,477.64768732466933,471.93875082278083,474.3174743652344,26590824
2022-08-30,473.36601595724784,475.74473965552545,471.93878173828125,471.93878173828125,24214535
2022-08-31,468.13280403968133,480.5021667480469,468.13280403968133,480.5021667480469,39357089
2022-09-01,470.98726885034404,471.4630135663545,466.2298216902396,466.70556640625,39168672
2022-09-02,464.32681922519333,465.7540533006806,461.47235107421875,461.47235107421875,29982959
2022-09-05,461.47239967628764,464.32686812789353,460.520910192419,462.42388916015625,15903415
2022-09-06,464.802575608704,467.65704383148005,462.8995967935199,465.2783203125,16700285
2022-09-07,453.8604684012277,454.8119578528026,449.1030211433532,449.5787658691406,34678562
